Reading_Score,Writing_Score,Listening_Score,Speaking_Score,Attendance_Percentage,Practice_Hours,Vocabulary_Score,Grammar_Score,Mock_Test_Score,Final_IELTS_Band
4.7,5.5,5.4,5.4,100.0,4.8,57.2,71.9,6.1,5.3
5.9,4.6,4.5,5.6,100.0,2.4,63.4,30.9,5.1,5.2
6.4,6.4,5.7,6.5,100.0,3.5,73.7,59.7,5.1,5.9
4.0,5.5,4.2,3.3,100.0,5.5,46.8,27.6,5.2,4.5
4.2,5.2,4.5,5.4,100.0,3.1,36.0,30.9,4.6,4.4
6.1,5.2,6.4,5.1,100.0,6.2,77.5,52.3,5.4,5.9
5.2,5.9,5.1,4.0,100.0,4.8,52.4,53.1,5.7,5.4
1.1,3.4,1.8,2.7,100.0,2.9,22.5,20.0,1.7,2.3
5.1,4.0,3.3,4.1,100.0,3.8,42.3,20.0,4.2,4.0
5.8,5.3,6.2,6.2,100.0,6.0,44.3,71.7,5.1,5.8
6.0,4.7,3.9,4.7,100.0,5.0,41.6,40.9,5.3,5.0
5.4,5.3,5.5,4.1,100.0,4.0,41.5,47.0,4.2,5.3
2.6,2.0,4.0,5.5,100.0,2.0,30.9,22.8,3.3,3.4
4.5,1.7,4.7,2.7,100.0,4.9,20.8,28.8,1.5,3.5
2.1,4.0,2.9,3.3,100.0,1.3,22.9,24.0,2.1,2.8
3.4,5.4,3.4,4.9,100.0,4.7,48.8,45.0,4.7,4.1
3.9,4.9,5.4,3.5,100.0,2.0,57.7,42.7,5.4,4.8
4.2,2.8,3.2,3.8,100.0,4.0,45.5,38.3,3.8,3.7
4.5,5.6,4.4,3.7,100.0,4.0,46.3,34.7,4.4,4.5
5.2,5.7,5.5,4.9,100.0,4.8,53.5,60.2,6.0,5.2
8.4,6.0,8.5,7.5,100.0,6.9,91.5,72.0,7.1,7.7
3.3,4.6,3.9,1.8,100.0,2.5,30.2,20.0,3.9,3.6
5.7,6.5,7.0,6.8,100.0,3.7,53.7,60.1,6.6,6.5
6.7,5.8,5.9,5.3,100.0,7.5,85.5,72.7,5.5,6.2
4.2,3.7,3.8,2.8,100.0,3.8,28.4,22.3,4.7,3.9
3.2,3.3,5.5,4.3,100.0,4.6,77.8,59.6,5.7,4.4
4.8,5.0,4.4,6.4,100.0,2.0,47.4,46.5,5.1,4.9
5.5,5.5,5.9,3.5,100.0,5.9,46.4,53.5,5.1,5.1
6.8,6.6,7.4,7.2,100.0,6.3,49.0,75.1,7.2,6.8
6.4,7.0,6.2,5.1,100.0,7.9,66.9,56.2,7.1,6.3
5.1,4.3,3.8,5.3,100.0,6.5,42.1,64.5,5.7,4.6
4.8,3.9,4.6,5.0,100.0,6.7,47.1,39.3,4.2,4.5
2.0,2.4,3.1,3.7,100.0,3.0,47.1,20.0,4.3,3.0
5.1,4.5,4.9,4.2,100.0,6.3,35.5,46.1,5.2,4.6
8.0,6.5,5.9,5.3,100.0,7.5,75.5,76.1,6.1,6.6
2.4,3.6,2.2,3.7,100.0,2.0,20.0,32.0,4.4,3.3
3.1,3.4,4.1,4.2,100.0,3.7,45.5,52.3,2.9,3.6
4.6,4.3,4.9,4.9,100.0,3.9,52.6,49.4,5.5,4.7
3.9,5.4,4.2,4.2,100.0,6.6,35.0,33.6,4.6,4.4
3.2,6.4,3.6,3.7,100.0,3.7,50.2,35.8,4.8,4.1
4.8,4.6,5.5,3.8,100.0,4.4,49.9,35.9,3.8,4.7
4.0,2.6,4.1,3.4,100.0,3.5,21.5,24.8,2.5,3.3
4.3,5.2,4.0,4.3,100.0,1.9,53.3,25.0,4.0,4.3
4.4,4.5,5.7,6.1,100.0,8.0,45.2,37.6,6.4,5.1
4.2,3.1,4.0,3.9,100.0,1.5,33.1,24.6,2.7,3.6
3.8,2.4,3.4,2.4,100.0,0.7,20.0,26.3,3.3,2.9
4.9,3.1,4.4,5.6,100.0,3.8,25.7,46.9,3.2,4.4
6.2,5.6,6.6,5.6,100.0,4.2,49.6,55.2,6.6,6.1
4.9,3.9,5.8,4.7,100.0,7.0,46.6,41.4,4.4,5.0
5.3,4.5,3.5,3.3,100.0,4.0,46.5,53.3,4.3,4.1
6.6,5.1,4.3,4.9,100.0,0.5,61.3,37.4,5.7,5.3
2.1,2.3,2.3,3.4,100.0,2.7,38.6,22.2,3.5,2.7
6.5,5.2,4.5,6.3,100.0,6.6,60.2,67.0,5.9,5.9
5.4,5.2,5.4,6.8,100.0,4.9,51.3,48.7,6.2,5.5
4.4,5.3,4.9,5.0,100.0,2.4,54.3,28.5,4.8,4.7
5.0,6.1,6.2,6.5,100.0,6.4,58.9,82.2,7.2,6.0
3.4,4.4,3.3,3.3,100.0,2.6,20.0,41.1,2.4,3.3
5.6,6.9,7.2,5.8,100.0,5.2,76.3,75.2,6.3,6.7
4.8,5.7,5.3,6.0,100.0,3.6,65.6,51.4,5.1,5.5
3.7,5.9,4.8,5.4,100.0,4.7,36.7,51.4,4.4,4.7
4.6,3.9,5.8,4.0,100.0,6.3,69.3,24.8,5.3,4.8
4.5,4.4,4.8,5.5,100.0,5.5,54.2,44.0,5.0,4.8
6.5,8.2,7.9,7.0,100.0,4.2,72.6,77.8,7.1,7.1
2.4,3.5,3.4,2.7,100.0,4.3,28.7,20.0,2.9,3.0
2.9,1.4,5.5,4.6,100.0,5.0,48.7,35.2,5.7,3.8
6.5,6.0,5.5,5.3,100.0,8.6,50.3,68.7,6.0,5.9
3.6,4.4,4.7,2.1,100.0,2.7,37.7,33.2,4.5,3.8
6.9,3.6,5.6,5.9,100.0,6.3,56.2,63.6,5.9,5.7
7.2,8.3,7.8,7.3,100.0,8.4,62.4,79.3,7.1,7.6
5.0,3.8,4.2,4.4,100.0,3.6,52.6,47.0,4.1,4.4
6.9,6.1,6.0,8.3,100.0,6.8,63.6,56.2,6.0,6.8
3.4,3.4,3.1,3.9,100.0,3.2,40.7,24.4,4.0,3.2
5.4,4.7,6.6,6.0,100.0,4.9,58.5,65.3,4.2,5.6
5.9,4.2,4.8,5.6,100.0,4.2,62.8,56.4,5.0,5.1
6.0,4.7,6.8,5.2,100.0,7.6,57.9,60.0,5.3,5.7
4.1,5.3,3.5,5.0,100.0,2.5,35.6,41.5,5.9,4.3
4.1,2.9,2.0,3.3,100.0,0.8,20.0,28.5,3.6,2.9
5.4,5.1,6.3,5.9,100.0,6.3,37.7,66.3,6.7,5.8
2.6,1.6,2.1,2.0,100.0,1.9,30.7,22.1,2.9,2.4
4.6,5.8,4.6,3.2,100.0,2.6,55.7,46.2,4.7,5.0
5.4,7.5,5.9,5.7,100.0,5.6,93.4,58.8,6.4,6.5
5.3,6.4,4.3,5.5,100.0,4.1,49.5,66.7,6.0,5.1
8.5,7.8,7.3,6.9,100.0,7.0,72.6,68.0,8.6,7.7
6.6,6.5,7.1,6.5,100.0,10.0,48.4,63.3,6.4,6.6
4.2,3.0,4.9,4.0,100.0,3.6,49.8,35.1,3.8,4.2
4.9,4.8,5.2,5.4,100.0,3.7,57.7,32.1,5.7,5.4
5.2,4.3,5.7,4.1,100.0,8.0,64.8,52.8,4.3,4.8
3.7,1.3,2.3,3.3,100.0,4.0,20.0,24.2,3.4,2.6
4.4,4.9,3.6,3.3,100.0,4.7,43.1,36.2,4.4,4.3
4.1,3.7,4.6,3.0,100.0,2.9,36.4,39.8,4.2,3.7
2.8,3.7,2.5,2.4,100.0,3.7,32.9,27.0,1.9,2.6
5.4,5.9,4.9,6.4,100.0,6.3,56.1,59.5,4.7,5.5
3.9,5.2,3.8,3.4,100.0,4.8,30.7,35.3,4.5,4.4
3.1,3.6,1.5,3.1,100.0,0.5,23.6,42.6,2.2,2.4
3.8,4.9,6.1,6.2,100.0,5.6,36.6,53.7,5.2,5.1
6.2,7.6,6.0,7.9,100.0,8.7,49.1,66.6,4.8,6.6
5.8,5.3,5.9,4.8,100.0,5.7,42.4,55.2,5.7,5.7
5.2,4.9,4.3,4.1,100.0,3.9,38.7,46.2,4.9,4.7
5.4,5.1,5.2,4.7,100.0,5.5,56.2,64.4,5.9,5.0
6.1,4.9,5.8,6.8,100.0,5.8,61.8,73.4,5.5,5.6
6.5,5.8,6.0,4.6,100.0,4.3,55.8,62.4,5.2,6.0
5.1,4.2,3.8,3.7,100.0,3.7,37.4,35.2,3.4,4.2
5.3,4.6,5.9,3.7,100.0,7.6,57.5,53.3,5.7,5.0
6.5,5.1,5.7,7.2,100.0,8.8,55.4,62.3,5.5,6.0
5.2,3.1,4.2,5.3,100.0,3.0,41.8,48.2,4.3,4.5
6.3,8.7,7.5,8.3,100.0,10.0,95.8,87.4,7.1,7.2
4.1,3.8,5.3,3.0,100.0,5.4,40.5,38.7,5.6,4.0
6.1,4.7,5.2,5.6,100.0,6.0,55.4,63.8,5.4,5.5
5.0,5.6,5.5,2.7,100.0,4.6,43.9,50.7,4.2,5.1
5.6,4.2,4.3,5.3,100.0,3.9,62.0,71.6,4.5,4.9
1.7,2.2,3.0,3.1,100.0,1.8,26.7,20.0,1.9,2.1
4.3,3.6,4.5,4.6,100.0,5.4,50.3,40.8,4.7,4.1
3.2,5.2,4.1,4.2,100.0,1.6,38.7,31.7,5.0,4.3
5.4,7.1,4.6,5.2,100.0,3.6,58.6,78.1,5.5,5.6
5.5,6.9,7.4,4.5,100.0,7.0,69.3,65.0,6.3,6.2
5.0,6.5,5.8,6.2,100.0,4.8,49.6,72.3,5.9,5.7
1.0,1.6,1.4,2.2,100.0,2.7,20.0,24.8,2.2,1.7
8.4,9.0,7.4,6.7,100.0,6.9,77.1,79.8,7.6,8.0
5.0,5.6,5.1,4.0,100.0,5.8,69.9,55.0,4.9,5.2
4.2,4.9,6.1,5.4,100.0,4.3,36.6,43.6,3.4,4.8
5.2,5.1,5.9,6.3,100.0,4.5,55.5,64.9,5.3,5.7
4.4,5.0,5.2,5.8,100.0,4.9,33.0,50.9,6.3,5.0
3.2,5.8,4.1,3.6,100.0,3.0,41.9,34.9,4.8,4.1
4.4,5.8,5.9,3.0,100.0,5.3,53.8,62.3,4.3,4.8
3.7,5.7,5.0,4.9,100.0,2.6,20.0,29.4,4.1,4.6
4.8,4.8,2.4,4.8,100.0,4.1,46.8,46.5,5.0,4.3
3.5,3.4,4.6,3.8,100.0,5.1,23.2,50.3,5.3,3.6
4.7,2.7,3.3,4.3,100.0,1.1,21.3,32.8,4.6,3.7
6.0,5.3,4.2,5.9,100.0,4.5,62.1,46.5,5.0,5.2
6.3,5.1,6.3,5.9,100.0,6.7,60.4,48.8,6.3,6.1
5.5,4.6,7.2,5.6,100.0,2.7,53.2,69.6,5.8,5.6
7.2,7.1,6.4,6.0,100.0,9.0,57.0,60.5,5.9,6.5
5.2,4.9,6.2,6.0,100.0,7.1,50.7,45.9,5.4,5.6
4.3,4.5,5.7,3.6,100.0,1.9,43.6,53.4,4.4,4.6
6.1,6.3,5.4,6.4,100.0,3.1,50.6,70.6,6.9,6.3
3.9,2.8,2.0,2.6,100.0,3.0,40.9,20.0,2.4,2.9
4.4,5.3,4.4,5.1,100.0,2.0,25.0,61.6,4.3,4.9
3.5,2.8,3.7,4.3,100.0,5.0,20.0,30.1,5.0,3.9
5.9,6.5,5.3,5.7,100.0,7.2,76.1,74.0,7.3,6.1
6.6,6.4,6.1,6.2,100.0,6.6,59.8,84.0,6.5,6.4
6.2,5.5,6.1,4.8,100.0,4.9,58.0,66.2,5.0,5.8
6.0,5.0,6.2,7.6,100.0,9.0,72.6,68.7,6.8,6.3
2.7,4.8,3.4,5.4,100.0,4.8,29.6,22.5,4.9,4.0
5.3,6.1,5.3,6.0,100.0,6.4,56.6,75.6,5.0,5.7
5.3,4.2,4.8,6.2,100.0,6.6,54.6,56.8,5.1,5.1
7.5,6.7,4.6,6.1,100.0,4.7,79.1,48.6,5.9,6.4
3.9,5.2,4.8,5.5,100.0,6.8,43.2,63.7,4.4,4.5
4.2,3.3,3.6,5.6,100.0,4.0,39.6,44.8,4.3,4.1
5.3,4.8,6.1,5.6,100.0,6.3,63.7,55.3,5.7,5.7
7.1,7.1,4.9,6.1,100.0,6.1,65.2,57.4,5.4,6.0
4.2,4.5,4.9,5.0,100.0,1.2,38.6,41.7,3.4,4.5
4.2,4.4,4.6,5.5,100.0,6.3,65.0,57.2,4.3,4.7
4.2,2.9,3.3,3.1,100.0,0.7,20.0,29.2,4.0,3.7
1.7,1.5,2.2,1.0,100.0,0.5,20.0,20.0,1.0,1.6
4.3,4.8,4.6,5.1,100.0,4.6,36.3,86.8,3.6,4.5
5.0,4.9,5.9,3.9,100.0,3.0,71.2,63.9,6.7,5.2
6.7,3.6,4.8,4.4,100.0,3.7,59.1,63.6,4.6,5.0
3.0,3.8,2.3,1.9,100.0,2.4,20.0,20.0,2.5,3.0
4.7,5.5,4.9,4.1,100.0,4.0,43.5,31.2,5.2,4.9
2.1,1.1,1.5,3.1,100.0,1.3,20.0,31.4,1.3,1.7
6.9,6.8,5.7,7.6,100.0,5.7,48.5,82.3,5.6,6.4
3.9,2.8,3.9,4.1,100.0,3.4,35.6,50.8,3.2,3.6
6.7,6.3,6.5,7.1,100.0,6.4,57.1,68.0,7.2,6.6
6.2,5.8,6.3,6.7,100.0,4.0,71.3,76.7,6.1,6.2
4.6,3.5,4.2,1.7,100.0,3.3,25.0,20.0,3.9,3.6
3.7,5.6,3.7,3.6,100.0,1.4,35.2,38.4,3.4,3.9
4.6,5.0,5.9,3.8,100.0,6.9,68.2,65.6,5.8,5.1
3.5,3.2,4.1,4.4,100.0,3.1,47.1,30.5,5.0,3.8
3.5,4.4,3.7,3.3,100.0,8.9,56.6,62.1,7.3,4.4
6.0,5.4,3.2,4.3,100.0,5.7,41.9,41.0,4.3,4.6
3.6,1.3,4.3,3.3,100.0,2.1,20.0,22.5,4.0,3.3
1.7,1.6,2.3,1.3,100.0,2.5,20.0,20.0,3.0,2.0
5.0,6.7,6.0,6.1,100.0,2.2,51.1,69.2,5.5,5.5
3.8,4.6,4.1,4.8,100.0,5.6,38.6,37.0,2.7,4.0
5.6,4.5,4.3,4.7,100.0,2.9,26.4,35.9,4.1,4.9
4.7,7.9,5.5,6.4,100.0,6.2,64.8,51.9,5.6,5.8
6.5,6.6,8.2,6.1,100.0,5.7,55.8,63.9,6.7,7.2
4.6,4.0,4.9,4.8,100.0,3.7,61.4,47.9,4.5,4.7
5.3,4.3,4.2,4.6,100.0,4.2,46.4,51.3,4.2,4.7
5.5,4.5,4.4,5.6,100.0,5.9,67.3,50.0,7.1,5.3
2.0,4.6,4.8,2.8,100.0,2.9,39.2,33.4,4.3,3.8
5.1,5.8,5.2,4.2,100.0,5.3,74.1,59.5,3.8,5.3
4.9,6.7,6.2,5.4,100.0,3.4,60.1,49.0,5.5,5.8
5.9,7.0,6.4,5.5,100.0,9.5,56.3,60.8,6.3,6.1
3.8,2.3,2.3,2.0,100.0,2.4,20.0,20.1,3.6,2.6
2.7,3.2,4.6,4.8,100.0,4.5,53.5,39.3,3.8,4.0
3.3,3.9,3.5,2.9,100.0,3.2,23.6,31.5,3.8,3.4
4.7,4.3,4.4,5.0,100.0,3.8,42.7,50.1,5.2,4.5
5.3,5.7,6.4,6.6,100.0,5.9,59.6,57.5,6.1,5.9
7.4,7.9,6.7,7.6,100.0,7.7,70.9,91.1,5.7,7.1
4.3,4.2,4.8,5.5,100.0,6.2,52.3,43.0,3.0,4.4
4.7,4.5,4.7,3.9,100.0,7.4,29.1,55.9,5.3,4.5
5.9,6.3,6.8,7.1,100.0,8.9,66.6,81.4,5.7,6.1
5.5,6.1,4.2,4.4,100.0,2.8,52.6,41.3,6.9,5.2
7.1,5.9,6.1,6.3,100.0,6.2,58.3,66.1,5.9,6.1
4.8,3.2,5.1,5.2,100.0,5.9,63.1,68.5,5.2,4.7
4.2,4.1,3.0,3.1,100.0,2.7,31.7,34.5,3.9,3.5
3.4,4.3,3.7,3.1,100.0,2.9,28.7,28.8,1.9,3.4
4.0,3.6,4.0,2.7,100.0,0.5,20.0,34.2,5.2,4.1
5.6,5.2,6.8,4.9,100.0,7.4,56.2,70.6,5.5,5.8
6.7,5.3,6.2,7.2,100.0,4.0,57.6,67.5,5.8,6.3
7.2,7.7,7.4,7.1,100.0,5.4,86.4,75.0,6.4,7.5
5.9,6.1,6.3,6.2,100.0,4.7,73.0,39.0,6.3,6.2
6.6,6.3,6.8,6.5,100.0,6.6,84.2,67.9,6.6,6.4
4.7,6.1,3.7,4.4,100.0,1.7,45.6,37.5,3.5,4.4
2.6,2.7,4.9,3.7,100.0,1.7,29.3,22.6,2.6,3.0
7.2,7.7,6.7,5.8,100.0,8.0,58.1,60.7,6.8,6.9
4.0,5.5,6.2,6.7,100.0,5.5,61.2,52.1,5.0,5.3
4.6,3.4,6.0,5.8,100.0,5.8,53.6,53.3,3.9,4.8
5.4,5.3,5.8,5.5,100.0,3.7,54.1,53.0,5.4,5.4
5.7,6.3,4.6,5.0,100.0,5.4,52.2,59.3,5.1,5.3
7.8,6.2,6.4,6.4,100.0,6.7,81.0,71.0,7.9,6.9
5.1,5.1,5.4,6.9,100.0,5.7,65.1,82.2,6.2,5.6
5.2,5.5,6.0,7.0,100.0,5.7,71.6,52.8,5.4,5.8
4.3,5.2,5.9,4.8,100.0,3.4,64.5,80.5,6.2,5.0
5.6,6.1,5.6,6.2,100.0,6.4,54.0,68.4,5.2,5.8
4.7,5.2,5.3,5.4,100.0,3.7,35.2,57.9,4.8,5.3
7.2,4.9,5.6,4.6,100.0,5.7,59.8,63.9,5.2,5.7
3.4,2.6,3.1,3.2,100.0,4.2,34.1,26.3,3.2,3.5
7.1,7.0,6.3,5.3,100.0,7.2,62.0,60.4,6.6,6.4
4.0,2.7,2.2,3.9,100.0,2.7,40.6,49.6,4.4,3.3
5.0,4.3,5.2,5.0,100.0,3.8,50.0,65.3,4.9,4.9
2.9,2.9,2.2,3.9,100.0,5.7,36.1,27.2,3.6,3.0
5.9,6.0,5.2,5.3,100.0,3.8,45.4,68.1,6.8,5.9
3.8,5.3,5.6,5.6,100.0,5.9,55.1,41.2,4.6,4.7
4.1,2.4,3.4,3.3,100.0,0.5,23.4,29.3,3.0,3.2
5.4,5.5,5.1,5.7,100.0,7.0,72.1,64.6,6.7,5.8
5.3,5.8,4.3,4.4,100.0,5.6,48.4,55.9,4.4,4.8
5.7,5.1,5.3,6.6,100.0,3.5,64.1,65.6,5.9,5.8
5.2,3.1,5.0,4.8,100.0,5.7,62.3,48.7,4.9,4.8
5.6,5.9,7.6,7.0,100.0,6.1,60.0,56.4,4.9,6.3
3.8,3.7,5.2,2.8,100.0,4.6,45.7,46.3,4.2,4.1
3.9,3.6,4.3,2.8,100.0,4.7,32.5,49.0,3.6,3.7
4.8,5.1,4.6,2.9,100.0,2.9,47.7,43.0,5.0,4.2
5.3,6.8,5.3,4.2,100.0,6.0,67.9,44.2,6.0,5.6
6.0,4.9,6.4,7.6,100.0,10.0,59.7,50.8,7.2,6.1
5.0,3.4,4.3,4.5,100.0,2.1,53.0,40.2,5.3,4.3
6.9,8.5,5.9,7.4,100.0,7.1,54.5,54.3,5.2,6.9
2.4,3.0,3.0,1.5,100.0,3.5,20.0,20.0,2.4,2.6
4.9,4.2,4.7,4.2,100.0,1.7,20.0,29.8,4.0,4.5
3.6,5.0,4.1,3.9,100.0,1.4,40.4,56.4,3.4,4.0
4.4,3.4,3.5,3.5,100.0,1.1,20.0,30.9,4.1,3.8
3.2,3.9,1.9,3.7,100.0,3.2,21.1,33.4,2.7,3.0
4.7,6.2,6.0,4.8,100.0,3.7,64.6,61.2,5.7,5.6
6.2,5.3,3.9,7.0,100.0,4.5,48.7,22.6,4.7,5.4
6.2,5.1,5.2,6.6,100.0,7.6,49.5,51.7,5.6,5.5
5.7,6.0,6.5,5.4,100.0,6.0,44.5,48.2,5.9,5.9
5.9,4.8,6.1,4.4,100.0,4.2,52.9,71.3,5.3,5.4
5.5,5.8,5.5,5.7,100.0,6.2,68.4,41.7,5.4,5.6
5.6,3.8,4.6,5.1,100.0,4.8,56.0,44.7,4.4,4.8
1.7,2.8,3.1,4.5,100.0,3.9,50.1,29.6,3.8,3.4
5.5,6.0,5.4,5.2,100.0,9.0,59.3,56.0,6.3,5.3
5.1,3.4,3.8,4.5,100.0,4.7,28.0,42.2,3.8,4.1
3.7,3.4,2.7,2.5,100.0,6.6,39.1,35.5,4.1,3.4
5.0,4.6,5.3,5.2,100.0,5.4,49.4,49.0,4.5,4.8
2.8,4.3,4.2,3.8,100.0,2.5,36.3,41.3,5.0,3.9
6.0,5.4,4.9,6.2,100.0,7.8,36.3,46.1,6.3,5.6
6.4,5.0,4.7,4.1,100.0,5.3,28.6,59.0,6.4,5.0
5.3,6.7,4.6,6.6,100.0,3.9,45.2,66.3,6.4,5.6
3.6,4.8,4.0,2.4,100.0,7.1,42.1,20.0,4.5,4.2
5.2,4.9,4.5,3.2,100.0,3.2,45.5,49.7,4.3,4.3
7.9,6.4,6.2,4.8,100.0,5.5,75.8,55.7,4.9,6.3
6.4,5.9,5.4,5.8,100.0,4.9,60.9,51.0,4.9,5.8
9.0,8.6,8.7,6.5,100.0,8.4,88.5,82.3,7.0,8.2
5.7,7.6,6.7,5.2,100.0,8.2,75.3,71.8,7.3,6.4
5.7,7.7,7.8,6.6,100.0,2.7,67.4,72.5,6.6,6.9
2.4,3.4,4.2,3.7,100.0,4.3,29.5,20.0,2.9,3.3
6.3,6.4,7.1,6.0,100.0,5.3,32.4,77.8,4.6,6.3
5.1,6.2,4.2,4.8,100.0,4.3,42.6,45.0,6.6,5.3
4.2,3.7,4.8,5.9,100.0,6.7,35.6,34.5,4.7,4.6
5.8,4.9,4.9,5.3,100.0,5.6,51.4,39.8,5.9,5.3
7.1,6.1,4.9,6.8,100.0,7.1,54.9,50.5,5.7,5.8
4.4,6.5,6.7,5.7,100.0,5.7,66.9,43.5,5.5,5.8
3.5,4.8,3.7,3.0,100.0,4.8,28.0,40.0,3.7,3.9
6.5,5.7,5.1,6.4,100.0,8.5,72.2,67.2,5.9,5.7
3.9,2.8,3.9,3.7,100.0,0.5,30.8,31.8,5.6,3.6
4.6,5.5,4.7,5.2,100.0,7.0,47.2,41.8,4.4,5.1
5.5,3.8,4.1,4.9,100.0,6.9,38.7,43.3,4.6,4.3
3.7,3.3,4.6,3.0,100.0,5.4,41.8,47.7,5.0,3.9
5.7,4.7,7.2,4.5,100.0,5.1,73.3,64.1,5.8,5.7
4.0,4.1,3.3,4.6,100.0,1.7,31.1,24.8,4.5,4.2
6.9,8.6,8.5,6.8,100.0,10.0,76.2,77.5,6.1,7.6
3.4,2.9,3.4,2.3,100.0,0.9,20.0,38.4,4.2,3.3
3.8,4.5,4.6,4.4,100.0,6.4,38.4,29.1,3.3,4.2
6.6,6.6,6.0,5.1,100.0,6.1,57.7,55.3,4.6,6.3
5.6,4.2,5.7,6.1,100.0,8.9,56.6,63.8,5.4,5.3
5.4,5.4,5.8,4.8,100.0,4.4,47.0,38.8,4.4,5.3
5.5,4.9,5.3,5.1,100.0,2.5,59.3,55.3,5.2,5.4
5.0,6.0,4.3,4.9,100.0,5.6,58.9,42.8,5.7,5.3
3.1,4.3,4.9,4.9,100.0,2.4,35.0,52.9,4.8,4.2
7.0,5.9,7.2,7.6,100.0,10.0,70.0,71.3,5.7,6.5
6.1,6.1,5.8,5.5,100.0,7.2,57.2,48.4,5.9,5.8
6.5,7.6,6.1,6.9,100.0,7.5,68.3,70.0,6.1,6.9
3.7,4.7,3.4,3.8,100.0,4.7,36.5,26.5,4.7,3.8
4.6,4.4,3.9,5.6,100.0,3.8,60.1,47.3,5.0,4.7
6.2,3.4,3.5,4.8,100.0,4.4,38.1,51.8,4.9,4.5
2.6,2.2,2.7,3.8,100.0,3.7,33.0,25.3,5.2,3.0
6.0,6.7,5.9,5.7,100.0,8.5,44.8,50.1,4.6,6.1
3.9,3.4,2.6,5.4,100.0,2.5,41.5,53.2,4.1,3.8
5.5,5.5,5.3,6.0,100.0,4.9,44.5,39.1,5.0,5.7
3.5,5.0,3.2,4.1,100.0,2.9,37.2,48.1,4.9,4.1
6.4,5.5,6.9,6.7,100.0,6.6,75.2,61.1,8.3,6.6
4.4,5.4,2.6,5.3,100.0,1.5,38.1,29.6,5.0,4.3
6.4,5.0,5.6,5.8,100.0,1.3,61.2,56.1,5.7,5.8
6.3,4.8,5.0,6.0,100.0,3.4,64.1,67.9,6.2,5.4
4.4,4.1,5.1,4.2,100.0,5.8,28.7,44.4,4.0,4.2
5.2,5.3,5.6,6.9,100.0,6.3,57.2,63.3,6.6,5.8
3.9,3.9,3.5,3.0,100.0,4.4,30.8,27.2,2.6,3.7
8.5,6.1,6.7,5.2,100.0,6.3,68.5,87.4,5.8,6.5
4.7,3.2,5.2,5.1,100.0,4.9,48.2,57.9,4.7,4.7
4.0,4.1,4.3,5.3,100.0,6.5,57.3,52.8,5.6,4.5
4.2,3.3,4.3,6.0,100.0,6.9,46.5,41.3,4.3,4.2
5.6,6.2,6.2,5.9,100.0,7.6,66.0,38.9,5.7,5.9
2.1,3.2,4.6,4.3,100.0,4.4,21.1,51.4,4.5,3.7
4.4,3.6,3.5,4.6,100.0,4.7,46.2,42.3,4.7,4.2
4.1,4.9,5.0,4.5,100.0,5.2,75.2,48.5,5.6,4.9
2.3,3.4,4.4,4.0,100.0,3.0,45.8,26.7,2.8,3.5
7.8,7.4,7.7,7.1,100.0,7.1,72.9,73.8,7.1,7.3
3.5,5.0,5.0,5.2,100.0,5.8,64.3,35.5,4.5,4.7
5.7,4.9,6.1,6.6,100.0,4.3,62.7,62.9,6.2,5.8
6.4,5.2,4.6,6.0,100.0,7.5,56.2,41.8,5.9,5.9
2.7,1.0,3.2,3.6,100.0,3.1,32.6,42.9,4.4,2.8
3.8,5.2,5.2,6.7,100.0,3.0,47.0,70.3,5.0,5.4
6.2,5.7,6.6,6.4,100.0,5.4,39.3,55.8,6.8,6.2
5.7,3.8,6.8,5.0,100.0,3.4,55.1,31.2,5.5,5.4
5.2,6.7,7.1,5.8,100.0,5.9,64.9,66.9,7.1,6.3
6.6,7.4,5.4,6.1,100.0,5.6,63.4,68.5,5.8,6.1
6.6,5.6,5.6,6.2,100.0,5.4,66.5,68.3,6.6,6.3
2.8,3.5,6.1,3.8,100.0,3.8,39.0,59.1,5.3,4.2
4.3,3.9,3.5,3.4,100.0,3.3,36.4,42.0,3.3,3.9
5.0,3.0,4.3,4.1,100.0,5.2,52.8,22.7,4.4,4.5
5.0,4.6,4.5,5.3,100.0,4.9,57.0,40.6,6.4,5.0
6.7,6.8,6.8,4.1,100.0,6.3,56.7,62.2,5.9,6.2
3.3,2.5,2.8,2.3,100.0,1.8,20.0,20.0,2.3,2.8
5.1,3.2,4.4,4.7,100.0,5.8,51.9,65.0,6.0,4.4
4.8,3.5,4.5,5.2,100.0,5.3,44.0,43.0,4.9,4.2
3.9,4.8,4.9,5.6,100.0,3.6,47.9,55.4,3.4,4.4
6.5,7.4,6.6,8.4,100.0,5.6,76.2,62.9,6.0,7.2
6.0,4.0,6.1,6.1,100.0,5.9,57.2,58.9,6.3,5.6
6.3,7.0,7.0,5.5,100.0,8.9,65.4,61.4,6.9,6.7
3.0,6.0,4.6,4.4,100.0,4.3,43.9,52.3,4.8,4.4
7.1,7.9,5.7,6.6,100.0,5.4,70.6,74.8,6.9,6.6
7.1,7.3,6.8,7.4,100.0,7.1,63.5,77.1,7.1,7.2
6.3,7.1,6.2,7.4,100.0,6.1,61.5,88.8,6.4,6.5
4.4,1.6,3.6,3.6,100.0,2.4,20.0,26.4,4.3,3.5
5.9,6.7,4.7,4.4,100.0,2.5,46.5,47.2,4.4,5.5
2.3,4.0,3.9,6.1,100.0,4.1,53.4,53.3,4.9,4.0
